association,competition_name,grade,round,game_date,game_time,venue,pitch,home_club_name,home_team,home_team_label,home_team_url,home_revsports_team_id,away_club_name,away_team,away_team_label,away_team_url,away_revsports_team_id,home_score,away_score,is_bye,umpire_1,umpire_2,team_side,club_name,team,team_label,team_url,revsports_team_id,player_name,jersey,is_goalkeeper,is_captain,attended,is_fillin,is_removed,revsports_player_id,goals,green_cards,yellow_cards,red_cards,match_url,scraped_at,appearance_key,revsports_competition_id,revsports_grade_id,revsports_venue_id,revsports_venue_url,revsports_match_id
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 6,2026-06-13,15:30,Yanac Recreation Reserve,Full Pitch,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,1,1,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560720,2026-06-28 09:21:40,https://www.revolutionise.com.au/wimmeraha/game/2560720|fixture-only,26593,22777,62413,https://www.revolutionise.com.au/wimmeraha/venues/26593/62413,2560720
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 6,,,,,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,,,BYE,,,,,TRUE,,,home,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 6|423092,2026-06-28 09:21:40,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 6|423092|fixture-only,26593,22777,,,
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 7,2026-06-20,14:00,Kaniva Recreation Reserve,Full Pitch,Warrack Hoops,Warrack Hoops,Warrack Hoops,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423100,423100,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,2,1,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560735,2026-06-28 09:21:44,https://www.revolutionise.com.au/wimmeraha/game/2560735|fixture-only,26593,22777,62412,https://www.revolutionise.com.au/wimmeraha/venues/26593/62412,2560735
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 7,2026-06-20,15:30,Kaniva Recreation Reserve,Full Pitch,Kaniva Cobras,Kaniva Cobras,Kaniva Cobras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423088,423088,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,0,2,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560732,2026-06-28 09:21:45,https://www.revolutionise.com.au/wimmeraha/game/2560732|fixture-only,26593,22777,62412,https://www.revolutionise.com.au/wimmeraha/venues/26593/62412,2560732
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 7,,,,,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,,,BYE,,,,,TRUE,,,home,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 7|423096,2026-06-28 09:21:45,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 7|423096|fixture-only,26593,22777,,,
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 8,2026-06-27,15:00,Dimboola Health and Fitness Centre,Full Pitch,Kaniva Cobras,Kaniva Cobras,Kaniva Cobras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423088,423088,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,1,3,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560746,2026-06-28 09:21:49,https://www.revolutionise.com.au/wimmeraha/game/2560746|fixture-only,26593,22777,62409,https://www.revolutionise.com.au/wimmeraha/venues/26593/62409,2560746
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 8,2026-06-27,16:30,Dimboola Health and Fitness Centre,Full Pitch,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,Warrack Hoops,Warrack Hoops,Warrack Hoops,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423100,423100,2,1,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560747,2026-06-28 09:21:51,https://www.revolutionise.com.au/wimmeraha/game/2560747|fixture-only,26593,22777,62409,https://www.revolutionise.com.au/wimmeraha/venues/26593/62409,2560747
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 8,,,,,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,,,BYE,,,,,TRUE,,,home,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 8|423104,2026-06-28 09:21:51,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 8|423104|fixture-only,26593,22777,,,
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 9,2026-07-11,12:30,Yanac Recreation Reserve,Full Pitch,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,Kaniva Cobras,Kaniva Cobras,Kaniva Cobras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423088,423088,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560758,2026-06-28 09:21:54,https://www.revolutionise.com.au/wimmeraha/game/2560758|fixture-only,26593,22777,62413,https://www.revolutionise.com.au/wimmeraha/venues/26593/62413,2560758
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 9,2026-07-11,15:30,Yanac Recreation Reserve,Full Pitch,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560755,2026-06-28 09:21:56,https://www.revolutionise.com.au/wimmeraha/game/2560755|fixture-only,26593,22777,62413,https://www.revolutionise.com.au/wimmeraha/venues/26593/62413,2560755
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 9,,,,,Warrack Hoops,Warrack Hoops,Warrack Hoops,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423100,423100,,,BYE,,,,,TRUE,,,home,Warrack Hoops,Warrack Hoops,Warrack Hoops,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423100,423100,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 9|423100,2026-06-28 09:21:56,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 9|423100|fixture-only,26593,22777,,,
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 10,2026-07-18,14:00,"Davis Park, Nhill",Full Pitch,Warrack Hoops,Warrack Hoops,Warrack Hoops,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423100,423100,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560771,2026-06-28 09:22:00,https://www.revolutionise.com.au/wimmeraha/game/2560771|fixture-only,26593,22777,62411,https://www.revolutionise.com.au/wimmeraha/venues/26593/62411,2560771
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 10,2026-07-18,15:30,"Davis Park, Nhill",Full Pitch,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560767,2026-06-28 09:22:01,https://www.revolutionise.com.au/wimmeraha/game/2560767|fixture-only,26593,22777,62411,https://www.revolutionise.com.au/wimmeraha/venues/26593/62411,2560767
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 10,,,,,Kaniva Cobras,Kaniva Cobras,Kaniva Cobras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423088,423088,,,BYE,,,,,TRUE,,,home,Kaniva Cobras,Kaniva Cobras,Kaniva Cobras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423088,423088,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 10|423088,2026-06-28 09:22:01,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 10|423088|fixture-only,26593,22777,,,
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 11,2026-07-25,14:00,"Anzac Park, Warracknabeal",Full Pitch,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560783,2026-06-28 09:22:05,https://www.revolutionise.com.au/wimmeraha/game/2560783|fixture-only,26593,22777,62410,https://www.revolutionise.com.au/wimmeraha/venues/26593/62410,2560783
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 11,2026-07-25,15:30,"Anzac Park, Warracknabeal",Full Pitch,Kaniva Cobras,Kaniva Cobras,Kaniva Cobras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423088,423088,Warrack Hoops,Warrack Hoops,Warrack Hoops,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423100,423100,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560779,2026-06-28 09:22:07,https://www.revolutionise.com.au/wimmeraha/game/2560779|fixture-only,26593,22777,62410,https://www.revolutionise.com.au/wimmeraha/venues/26593/62410,2560779
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 11,,,,,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,,,BYE,,,,,TRUE,,,home,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 11|423092,2026-06-28 09:22:07,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 11|423092|fixture-only,26593,22777,,,
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 12,2026-08-01,14:00,Kaniva Recreation Reserve,Full Pitch,Kaniva Cobras,Kaniva Cobras,Kaniva Cobras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423088,423088,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560791,2026-06-28 09:22:10,https://www.revolutionise.com.au/wimmeraha/game/2560791|fixture-only,26593,22777,62412,https://www.revolutionise.com.au/wimmeraha/venues/26593/62412,2560791
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 12,2026-08-01,15:30,Kaniva Recreation Reserve,Full Pitch,Warrack Hoops,Warrack Hoops,Warrack Hoops,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423100,423100,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560796,2026-06-28 09:22:12,https://www.revolutionise.com.au/wimmeraha/game/2560796|fixture-only,26593,22777,62412,https://www.revolutionise.com.au/wimmeraha/venues/26593/62412,2560796
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 12,,,,,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,,,BYE,,,,,TRUE,,,home,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 12|423096,2026-06-28 09:22:12,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 12|423096|fixture-only,26593,22777,,,
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 13,2026-08-08,14:00,Yanac Recreation Reserve,Full Pitch,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560807,2026-06-28 09:22:16,https://www.revolutionise.com.au/wimmeraha/game/2560807|fixture-only,26593,22777,62413,https://www.revolutionise.com.au/wimmeraha/venues/26593/62413,2560807
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 13,2026-08-08,15:30,Yanac Recreation Reserve,Full Pitch,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,Warrack Hoops,Warrack Hoops,Warrack Hoops,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423100,423100,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560804,2026-06-28 09:22:17,https://www.revolutionise.com.au/wimmeraha/game/2560804|fixture-only,26593,22777,62413,https://www.revolutionise.com.au/wimmeraha/venues/26593/62413,2560804
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 13,,,,,Kaniva Cobras,Kaniva Cobras,Kaniva Cobras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423088,423088,,,BYE,,,,,TRUE,,,home,Kaniva Cobras,Kaniva Cobras,Kaniva Cobras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423088,423088,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 13|423088,2026-06-28 09:22:17,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 13|423088|fixture-only,26593,22777,,,
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 14,2026-08-15,14:00,"Davis Park, Nhill",Full Pitch,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,Warrack Hoops,Warrack Hoops,Warrack Hoops,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423100,423100,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560814,2026-06-28 09:22:21,https://www.revolutionise.com.au/wimmeraha/game/2560814|fixture-only,26593,22777,62411,https://www.revolutionise.com.au/wimmeraha/venues/26593/62411,2560814
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 14,2026-08-15,15:30,"Davis Park, Nhill",Full Pitch,Kaniva Cobras,Kaniva Cobras,Kaniva Cobras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423088,423088,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560820,2026-06-28 09:22:23,https://www.revolutionise.com.au/wimmeraha/game/2560820|fixture-only,26593,22777,62411,https://www.revolutionise.com.au/wimmeraha/venues/26593/62411,2560820
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 14,,,,,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,,,BYE,,,,,TRUE,,,home,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 14|423104,2026-06-28 09:22:23,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 14|423104|fixture-only,26593,22777,,,
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 15,2026-08-22,16:30,Dimboola Health and Fitness Centre,Full Pitch,Yanac Tigers,Yanac Tigers,Yanac Tigers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423104,423104,Horsham Hurricanes,Horsham Hurricanes,Horsham Hurricanes,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423092,423092,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560831,2026-06-28 09:22:26,https://www.revolutionise.com.au/wimmeraha/game/2560831|fixture-only,26593,22777,62409,https://www.revolutionise.com.au/wimmeraha/venues/26593/62409,2560831
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 15,2026-08-22,18:00,Dimboola Health and Fitness Centre,Full Pitch,Nhill Rangers,Nhill Rangers,Nhill Rangers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423096,423096,Kaniva Cobras,Kaniva Cobras,Kaniva Cobras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423088,423088,,,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560832,2026-06-28 09:22:28,https://www.revolutionise.com.au/wimmeraha/game/2560832|fixture-only,26593,22777,62409,https://www.revolutionise.com.au/wimmeraha/venues/26593/62409,2560832
Wimmera Hockey Association,Wimmera Hockey Association 2026,Open,Round 15,,,,,Warrack Hoops,Warrack Hoops,Warrack Hoops,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423100,423100,,,BYE,,,,,TRUE,,,home,Warrack Hoops,Warrack Hoops,Warrack Hoops,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423100,423100,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 15|423100,2026-06-28 09:22:28,revsports-bye|Wimmera Hockey Association|Wimmera Hockey Association 2026|Open|Round 15|423100|fixture-only,26593,22777,,,
Wimmera Hockey Association,Wimmera Hockey Association 2026,Development Program - Junior (12 and under),Round 2,2026-05-02,12:30,"Davis Park, Nhill",Full Pitch,Nhill Bandits,Nhill Bandits,Nhill Bandits,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423094,423094,Kaniva Rampagers,Kaniva Rampagers,Kaniva Rampagers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423089,423089,3,2,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560668,2026-06-28 09:22:37,https://www.revolutionise.com.au/wimmeraha/game/2560668|fixture-only,26593,37872,62411,https://www.revolutionise.com.au/wimmeraha/venues/26593/62411,2560668
Wimmera Hockey Association,Wimmera Hockey Association 2026,Development Program - Junior (12 and under),Round 2,2026-05-02,12:30,"Davis Park, Nhill",Full Pitch,Warrack Avengers,Warrack Avengers,Warrack Avengers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423098,423098,Dimboola Kookaburras,Dimboola Kookaburras,Dimboola Kookaburras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423085,423085,3,4,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560669,2026-06-28 09:22:42,https://www.revolutionise.com.au/wimmeraha/game/2560669|fixture-only,26593,37872,62411,https://www.revolutionise.com.au/wimmeraha/venues/26593/62411,2560669
Wimmera Hockey Association,Wimmera Hockey Association 2026,Development Program - Junior (12 and under),Round 2,2026-05-02,12:30,"Davis Park, Nhill",Full Pitch,Yanac Lowan Stars,Yanac Lowan Stars,Yanac Lowan Stars,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423102,423102,Horsham Black Hawks,Horsham Black Hawks,Horsham Black Hawks,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423090,423090,3,1,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560670,2026-06-28 09:22:48,https://www.revolutionise.com.au/wimmeraha/game/2560670|fixture-only,26593,37872,62411,https://www.revolutionise.com.au/wimmeraha/venues/26593/62411,2560670
Wimmera Hockey Association,Wimmera Hockey Association 2026,Development Program - Junior (12 and under),Round 3,2026-05-09,12:30,Dimboola Health and Fitness Centre,Full Pitch,Nhill Bandits,Nhill Bandits,Nhill Bandits,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423094,423094,Dimboola Kookaburras,Dimboola Kookaburras,Dimboola Kookaburras,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423085,423085,3,3,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560682,2026-06-28 09:22:51,https://www.revolutionise.com.au/wimmeraha/game/2560682|fixture-only,26593,37872,62409,https://www.revolutionise.com.au/wimmeraha/venues/26593/62409,2560682
Wimmera Hockey Association,Wimmera Hockey Association 2026,Development Program - Junior (12 and under),Round 3,2026-05-09,12:30,Dimboola Health and Fitness Centre,Full Pitch,Warrack Avengers,Warrack Avengers,Warrack Avengers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423098,423098,Horsham Black Hawks,Horsham Black Hawks,Horsham Black Hawks,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423090,423090,2,1,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560683,2026-06-28 09:22:53,https://www.revolutionise.com.au/wimmeraha/game/2560683|fixture-only,26593,37872,62409,https://www.revolutionise.com.au/wimmeraha/venues/26593/62409,2560683
Wimmera Hockey Association,Wimmera Hockey Association 2026,Development Program - Junior (12 and under),Round 3,2026-05-09,12:30,Dimboola Health and Fitness Centre,Full Pitch,Kaniva Rampagers,Kaniva Rampagers,Kaniva Rampagers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423089,423089,Yanac Lowan Stars,Yanac Lowan Stars,Yanac Lowan Stars,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423102,423102,0,2,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560684,2026-06-28 09:22:55,https://www.revolutionise.com.au/wimmeraha/game/2560684|fixture-only,26593,37872,62409,https://www.revolutionise.com.au/wimmeraha/venues/26593/62409,2560684
Wimmera Hockey Association,Wimmera Hockey Association 2026,Development Program - Junior (12 and under),Round 4,2026-05-23,12:30,"Anzac Park, Warracknabeal",Full Pitch,Warrack Avengers,Warrack Avengers,Warrack Avengers,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423098,423098,Nhill Bandits,Nhill Bandits,Nhill Bandits,https://www.revolutionise.com.au/wimmeraha/games/team/26593/423094,423094,2,4,FALSE,,,,,NO_PLAYERS,NO_PLAYERS,,,NO_PLAYERS,,FALSE,FALSE,,FALSE,FALSE,,,,,,https://www.revolutionise.com.au/wimmeraha/game/2560692,2026-06-28 09:22:59,https://www.revolutionise.com.au/wimmeraha/game/2560692|fixture-only,26593,37872,62410,https://www.revolutionise.com.au/wimmeraha/venues/26593/62410,2560692
